srna_id	srna_log2fc	srna_direction	pathway_id	pathway_log2fc	pathway_direction	consistent
STRG.8762		ns	SUCSYN-PWY	-3.263324873925273	down	False
STRG.8762		ns	PWY-1042	-1.7418322324436826	down	False
STRG.8762		ns	PWY-7124	-3.6835964879139422	down	False
STRG.8762		ns	PWY-5464	-5.178373282028669	down	False
STRG.8762		ns	PWY66-399	-2.3196135372829536	down	False
STRG.8762		ns	CALVIN-PWY	-2.430594817608508	down	False
STRG.8762		ns	ANAGLYCOLYSIS-PWY	-3.1670119656635425	down	False
STRG.8762		ns	PWY-8178	-4.176267740607627	down	False
STRG.8762		ns	PHOTOALL-PWY	-2.7155320260941025	down	False
STRG.5404		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.5404		ns	PWY-7211	-1.1232462970148027	down	False
STRG.5404		ns	PWY-7400	-4.458122579762445	down	False
STRG.5404		ns	PWY0-162	-1.3504167392326318	down	False
STRG.5404		ns	PWY-5154	-3.4227936302300073	down	False
STRG.5404		ns	PWY-7790	-2.329156582166959	down	False
STRG.5404		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.5404		ns	PWY-7791	-2.329156582166959	down	False
STRG.5404		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.5404		ns	PWY-5686	-1.5161978720363338	down	False
STRG.208		ns	PWY-3841	-1.4161721427631824	down	False
STRG.208		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.208		ns	PWY-181	-3.69159046935827	down	False
STRG.208		ns	PWY-2201	-2.1978745626862617	down	False
STRG.208		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.4811		ns	PWY-7511	-3.0978523426914886	down	False
STRG.8762		ns	PWY-6922	-2.274341560336191	down	False
STRG.8762		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.8762		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.5267		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.10267		ns	PWY-6922	-2.274341560336191	down	False
STRG.10267		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.10267		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.208		ns	PWY-6125	-0.7376432860108826	down	False
STRG.208		ns	URSIN-PWY	-1.7442299580160947	down	False
STRG.208		ns	PWY66-409	-4.442841110837537	down	False
STRG.208		ns	PWY-5695	-2.1402260305773084	down	False
STRG.208		ns	PWY-7228	0.10309558357469097	ns	False
STRG.208		ns	PWY-841	-4.4804710005149975	down	False
STRG.208		ns	PWY-7221	-0.08448459185594867	ns	False
STRG.208		ns	PWY-6596	-1.3646055347022734	down	False
STRG.208		ns	PWY-6353	-3.581581467030149	down	False
STRG.7310		ns	PWY-3841	-1.4161721427631824	down	False
STRG.7310		ns	SER-GLYSYN-PWY	-0.6140742515791251	down	False
STRG.7310		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.7310		ns	PWY-181	-3.69159046935827	down	False
STRG.7310		ns	PWY-2201	-2.1978745626862617	down	False
STRG.585		ns	PWY0-1479	-4.938307498470814	down	False
STRG.9959		ns	PWY-7511	-3.0978523426914886	down	False
STRG.1209		ns	PWY0-1586	-3.448045504129271	down	False
STRG.8809		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.8809		ns	PWY-7211	-1.1232462970148027	down	False
STRG.8809		ns	PWY-7400	-4.458122579762445	down	False
STRG.8809		ns	PWY0-162	-1.3504167392326318	down	False
STRG.8809		ns	PWY-5154	-3.4227936302300073	down	False
STRG.8809		ns	PWY-7790	-2.329156582166959	down	False
STRG.8809		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.8809		ns	PWY-7791	-2.329156582166959	down	False
STRG.8809		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.8809		ns	PWY-5686	-1.5161978720363338	down	False
STRG.208		ns	PWY-7511	-3.0978523426914886	down	False
STRG.1295		ns	SULFATE-CYS-PWY	-0.9768512945933191	down	False
STRG.5961		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.4256		ns	PWY0-1586	-3.448045504129271	down	False
STRG.1994		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.5927		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.1588		ns	PWY0-1586	-3.448045504129271	down	False
STRG.1376		ns	PWY-2221	-2.052829915478932	down	False
STRG.1376		ns	PWY66-389	-0.10275092451381203	ns	False
STRG.1376		ns	PWY-7431	-2.6277306559979783	down	False
STRG.1376		ns	PWY-6313	-3.0393610030787848	down	False
STRG.4672		ns	PWY-6922	-2.274341560336191	down	False
STRG.4672		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.4672		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.1361		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.1361		ns	PWY-7211	-1.1232462970148027	down	False
STRG.1361		ns	PWY-7400	-4.458122579762445	down	False
STRG.1361		ns	PWY0-162	-1.3504167392326318	down	False
STRG.1361		ns	PWY-5154	-3.4227936302300073	down	False
STRG.1361		ns	PWY-7790	-2.329156582166959	down	False
STRG.1361		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.1361		ns	PWY-7791	-2.329156582166959	down	False
STRG.1361		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.1361		ns	PWY-5686	-1.5161978720363338	down	False
STRG.9875		ns	PWY-6125	-0.7376432860108826	down	False
STRG.9875		ns	URSIN-PWY	-1.7442299580160947	down	False
STRG.9875		ns	PWY66-409	-4.442841110837537	down	False
STRG.9875		ns	PWY-5695	-2.1402260305773084	down	False
STRG.9875		ns	PWY-7228	0.10309558357469097	ns	False
STRG.9875		ns	PWY-841	-4.4804710005149975	down	False
STRG.9875		ns	PWY-7221	-0.08448459185594867	ns	False
STRG.9875		ns	PWY-6596	-1.3646055347022734	down	False
STRG.9875		ns	PWY-6353	-3.581581467030149	down	False
STRG.855		ns	PWY-6922	-2.274341560336191	down	False
STRG.855		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.855		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.4853		ns	PWY-6125	-0.7376432860108826	down	False
STRG.4853		ns	URSIN-PWY	-1.7442299580160947	down	False
STRG.4853		ns	PWY66-409	-4.442841110837537	down	False
STRG.4853		ns	PWY-5695	-2.1402260305773084	down	False
STRG.4853		ns	PWY-7228	0.10309558357469097	ns	False
STRG.4853		ns	PWY-841	-4.4804710005149975	down	False
STRG.4853		ns	PWY-7221	-0.08448459185594867	ns	False
STRG.4853		ns	PWY-6596	-1.3646055347022734	down	False
STRG.4853		ns	PWY-6353	-3.581581467030149	down	False
STRG.7233		ns	PWY-7511	-3.0978523426914886	down	False
STRG.1209		ns	SER-GLYSYN-PWY	-0.6140742515791251	down	False
STRG.1209		ns	SULFATE-CYS-PWY	-0.9768512945933191	down	False
STRG.10267		ns	PWY-2221	-2.052829915478932	down	False
STRG.10267		ns	PWY66-389	-0.10275092451381203	ns	False
STRG.10267		ns	PWY-7431	-2.6277306559979783	down	False
STRG.10267		ns	PWY-6313	-3.0393610030787848	down	False
STRG.1695		ns	PWY-7511	-3.0978523426914886	down	False
STRG.9959		ns	PWY-7117	-2.843116007170892	down	False
STRG.9959		ns	PWY-5913	-2.0003857317506735	down	False
STRG.9959		ns	P23-PWY	-1.9574821888362621	down	False
STRG.9959		ns	PWY-6549	-0.43056607904399113	ns	False
STRG.9959		ns	FERMENTATION-PWY	-1.0575378681247913	down	False
STRG.9959		ns	PWY-241	1.509328207353572	up	False
STRG.1029		ns	PWY-7511	-3.0978523426914886	down	False
STRG.2646	-0.269648910910311	ns	PWY-2221	-2.052829915478932	down	False
STRG.2646	-0.269648910910311	ns	PWY66-389	-0.10275092451381203	ns	False
STRG.2646	-0.269648910910311	ns	PWY-7431	-2.6277306559979783	down	False
STRG.2646	-0.269648910910311	ns	PWY-6313	-3.0393610030787848	down	False
STRG.585		ns	SULFATE-CYS-PWY	-0.9768512945933191	down	False
STRG.1376		ns	PWY-3841	-1.4161721427631824	down	False
STRG.1376		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.1376		ns	PWY-181	-3.69159046935827	down	False
STRG.1376		ns	PWY-2201	-2.1978745626862617	down	False
STRG.1695		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.1695		ns	PWY-7211	-1.1232462970148027	down	False
STRG.1695		ns	PWY-7400	-4.458122579762445	down	False
STRG.1695		ns	PWY0-162	-1.3504167392326318	down	False
STRG.1695		ns	PWY-5154	-3.4227936302300073	down	False
STRG.1695		ns	PWY-7790	-2.329156582166959	down	False
STRG.1695		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.1695		ns	PWY-7791	-2.329156582166959	down	False
STRG.1695		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.1695		ns	PWY-5686	-1.5161978720363338	down	False
STRG.4853		ns	PWY0-1586	-3.448045504129271	down	False
STRG.1695		ns	PWY-3841	-1.4161721427631824	down	False
STRG.1695		ns	SER-GLYSYN-PWY	-0.6140742515791251	down	False
STRG.1695		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.1695		ns	PWY-181	-3.69159046935827	down	False
STRG.1695		ns	PWY-2201	-2.1978745626862617	down	False
STRG.8396		ns	PWY-2221	-2.052829915478932	down	False
STRG.8396		ns	PWY66-389	-0.10275092451381203	ns	False
STRG.8396		ns	PWY-7431	-2.6277306559979783	down	False
STRG.8396		ns	PWY-6313	-3.0393610030787848	down	False
STRG.4811		ns	PWY-3841	-1.4161721427631824	down	False
STRG.4811		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.4811		ns	PWY-181	-3.69159046935827	down	False
STRG.4811		ns	PWY-2201	-2.1978745626862617	down	False
STRG.208		ns	PWY-2221	-2.052829915478932	down	False
STRG.208		ns	PWY66-389	-0.10275092451381203	ns	False
STRG.208		ns	PWY-7431	-2.6277306559979783	down	False
STRG.208		ns	PWY-6313	-3.0393610030787848	down	False
STRG.208		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.208		ns	PWY-7211	-1.1232462970148027	down	False
STRG.208		ns	PWY-7400	-4.458122579762445	down	False
STRG.208		ns	PWY0-162	-1.3504167392326318	down	False
STRG.208		ns	PWY-5154	-3.4227936302300073	down	False
STRG.208		ns	PWY-7790	-2.329156582166959	down	False
STRG.208		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.208		ns	PWY-7791	-2.329156582166959	down	False
STRG.208		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.208		ns	PWY-5686	-1.5161978720363338	down	False
STRG.945		ns	PWY-3841	-1.4161721427631824	down	False
STRG.945		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.945		ns	PWY-181	-3.69159046935827	down	False
STRG.945		ns	PWY-2201	-2.1978745626862617	down	False
STRG.11836		ns	PWY-6922	-2.274341560336191	down	False
STRG.11836		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.11836		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.4811		ns	GLYCOLYSIS-E-D	-3.4304023205823846	down	False
STRG.4811		ns	P185-PWY	-4.068045978179151	down	False
STRG.4811		ns	GLUCONEO-PWY	-1.761874118550172	down	False
STRG.4811		ns	GLYCOLYSIS	-2.979632622393318	down	False
STRG.4811		ns	PWY-7218	-1.6683297705978308	down	False
STRG.4811		ns	GLYCOLYSIS-TCA-GLYOX-BYPASS	-4.270167029935687	down	False
STRG.4811		ns	PWY-5484	-3.0234866016901507	down	False
STRG.4811		ns	ANAEROFRUCAT-PWY	-2.322321630492529	down	False
STRG.4811		ns	SUCSYN-PWY	-3.263324873925273	down	False
STRG.4811		ns	PWY-1042	-1.7418322324436826	down	False
STRG.4811		ns	PWY-5464	-5.178373282028669	down	False
STRG.4811		ns	PWY66-399	-2.3196135372829536	down	False
STRG.4811		ns	CALVIN-PWY	-2.430594817608508	down	False
STRG.4811		ns	ANAGLYCOLYSIS-PWY	-3.1670119656635425	down	False
STRG.4811		ns	PWY-8178	-4.176267740607627	down	False
STRG.4811		ns	PHOTOALL-PWY	-2.7155320260941025	down	False
STRG.4853		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.1376		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.329		ns	SULFATE-CYS-PWY	-0.9768512945933191	down	False
STRG.1376		ns	PWY-7511	-3.0978523426914886	down	False
STRG.1994		ns	PWY-7511	-3.0978523426914886	down	False
STRG.7233		ns	PWY-3841	-1.4161721427631824	down	False
STRG.7233		ns	SER-GLYSYN-PWY	-0.6140742515791251	down	False
STRG.7233		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.7233		ns	PWY-181	-3.69159046935827	down	False
STRG.7233		ns	PWY-2201	-2.1978745626862617	down	False
STRG.4979		ns	GLYCOLYSIS-E-D	-3.4304023205823846	down	False
STRG.4979		ns	P185-PWY	-4.068045978179151	down	False
STRG.4979		ns	GLUCONEO-PWY	-1.761874118550172	down	False
STRG.4979		ns	GLYCOLYSIS	-2.979632622393318	down	False
STRG.4979		ns	PWY-7218	-1.6683297705978308	down	False
STRG.4979		ns	GLYCOLYSIS-TCA-GLYOX-BYPASS	-4.270167029935687	down	False
STRG.4979		ns	PWY-5484	-3.0234866016901507	down	False
STRG.4979		ns	ANAEROFRUCAT-PWY	-2.322321630492529	down	False
STRG.4979		ns	SUCSYN-PWY	-3.263324873925273	down	False
STRG.4979		ns	PWY-1042	-1.7418322324436826	down	False
STRG.4979		ns	PWY-7124	-3.6835964879139422	down	False
STRG.4979		ns	PWY-5464	-5.178373282028669	down	False
STRG.4979		ns	PWY66-399	-2.3196135372829536	down	False
STRG.4979		ns	CALVIN-PWY	-2.430594817608508	down	False
STRG.4979		ns	ANAGLYCOLYSIS-PWY	-3.1670119656635425	down	False
STRG.4979		ns	PWY-8178	-4.176267740607627	down	False
STRG.4979		ns	PHOTOALL-PWY	-2.7155320260941025	down	False
STRG.1487		ns	SULFATE-CYS-PWY	-0.9768512945933191	down	False
STRG.6143		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.5404		ns	PWY-7511	-3.0978523426914886	down	False
STRG.1994		ns	PWY-3841	-1.4161721427631824	down	False
STRG.1994		ns	SER-GLYSYN-PWY	-0.6140742515791251	down	False
STRG.1994		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.1994		ns	PWY-181	-3.69159046935827	down	False
STRG.1994		ns	PWY-2201	-2.1978745626862617	down	False
STRG.8809		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.8762		ns	PWY-7511	-3.0978523426914886	down	False
STRG.401		ns	PWY0-1586	-3.448045504129271	down	False
STRG.11836		ns	SULFATE-CYS-PWY	-0.9768512945933191	down	False
STRG.1361		ns	PWY0-1586	-3.448045504129271	down	False
STRG.1588		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.1588		ns	PWY-7211	-1.1232462970148027	down	False
STRG.1588		ns	PWY-7400	-4.458122579762445	down	False
STRG.1588		ns	PWY0-162	-1.3504167392326318	down	False
STRG.1588		ns	PWY-5154	-3.4227936302300073	down	False
STRG.1588		ns	PWY-7790	-2.329156582166959	down	False
STRG.1588		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.1588		ns	PWY-7791	-2.329156582166959	down	False
STRG.1588		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.1588		ns	PWY-5686	-1.5161978720363338	down	False
STRG.1209		ns	PWY-3841	-1.4161721427631824	down	False
STRG.1209		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.1209		ns	PWY-181	-3.69159046935827	down	False
STRG.1209		ns	PWY-2201	-2.1978745626862617	down	False
STRG.329		ns	PWY0-1586	-3.448045504129271	down	False
STRG.5927		ns	PWY-7511	-3.0978523426914886	down	False
STRG.2301		ns	PWY-7511	-3.0978523426914886	down	False
STRG.1444		ns	PWY-6922	-2.274341560336191	down	False
STRG.1444		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.1444		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.1588		ns	PWY-3841	-1.4161721427631824	down	False
STRG.1588		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.1588		ns	PWY-181	-3.69159046935827	down	False
STRG.1588		ns	PWY-2201	-2.1978745626862617	down	False
STRG.7310		ns	PWY-6125	-0.7376432860108826	down	False
STRG.7310		ns	URSIN-PWY	-1.7442299580160947	down	False
STRG.7310		ns	PWY66-409	-4.442841110837537	down	False
STRG.7310		ns	PWY-5695	-2.1402260305773084	down	False
STRG.7310		ns	PWY-7228	0.10309558357469097	ns	False
STRG.7310		ns	PWY-841	-4.4804710005149975	down	False
STRG.7310		ns	PWY-7221	-0.08448459185594867	ns	False
STRG.7310		ns	PWY-6596	-1.3646055347022734	down	False
STRG.7310		ns	PWY-6353	-3.581581467030149	down	False
STRG.8904		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.8904		ns	PWY-7211	-1.1232462970148027	down	False
STRG.8904		ns	PWY-7400	-4.458122579762445	down	False
STRG.8904		ns	PWY0-162	-1.3504167392326318	down	False
STRG.8904		ns	PWY-5154	-3.4227936302300073	down	False
STRG.8904		ns	PWY-7790	-2.329156582166959	down	False
STRG.8904		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.8904		ns	PWY-7791	-2.329156582166959	down	False
STRG.8904		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.8904		ns	PWY-5686	-1.5161978720363338	down	False
STRG.5961		ns	PWY-7117	-2.843116007170892	down	False
STRG.5961		ns	PWY-7124	-3.6835964879139422	down	False
STRG.5961		ns	PWY-5913	-2.0003857317506735	down	False
STRG.5961		ns	P23-PWY	-1.9574821888362621	down	False
STRG.5961		ns	PWY-6549	-0.43056607904399113	ns	False
STRG.5961		ns	FERMENTATION-PWY	-1.0575378681247913	down	False
STRG.5961		ns	PWY-241	1.509328207353572	up	False
STRG.9959		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.9959		ns	PWY-7211	-1.1232462970148027	down	False
STRG.9959		ns	PWY-7400	-4.458122579762445	down	False
STRG.9959		ns	PWY0-162	-1.3504167392326318	down	False
STRG.9959		ns	PWY-5154	-3.4227936302300073	down	False
STRG.9959		ns	PWY-7790	-2.329156582166959	down	False
STRG.9959		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.9959		ns	PWY-7791	-2.329156582166959	down	False
STRG.9959		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.9959		ns	PWY-5686	-1.5161978720363338	down	False
STRG.1996		ns	PWY-6125	-0.7376432860108826	down	False
STRG.1996		ns	URSIN-PWY	-1.7442299580160947	down	False
STRG.1996		ns	PWY66-409	-4.442841110837537	down	False
STRG.1996		ns	PWY-5695	-2.1402260305773084	down	False
STRG.1996		ns	PWY-7228	0.10309558357469097	ns	False
STRG.1996		ns	PWY-841	-4.4804710005149975	down	False
STRG.1996		ns	PWY-7221	-0.08448459185594867	ns	False
STRG.1996		ns	PWY-6596	-1.3646055347022734	down	False
STRG.1996		ns	PWY-6353	-3.581581467030149	down	False
STRG.6143		ns	PWY-7117	-2.843116007170892	down	False
STRG.6143		ns	PWY-5913	-2.0003857317506735	down	False
STRG.6143		ns	P23-PWY	-1.9574821888362621	down	False
STRG.6143		ns	PWY-6549	-0.43056607904399113	ns	False
STRG.6143		ns	FERMENTATION-PWY	-1.0575378681247913	down	False
STRG.6143		ns	PWY-241	1.509328207353572	up	False
STRG.11836		ns	GLYCOLYSIS-E-D	-3.4304023205823846	down	False
STRG.11836		ns	P185-PWY	-4.068045978179151	down	False
STRG.11836		ns	GLUCONEO-PWY	-1.761874118550172	down	False
STRG.11836		ns	GLYCOLYSIS	-2.979632622393318	down	False
STRG.11836		ns	PWY-7218	-1.6683297705978308	down	False
STRG.11836		ns	GLYCOLYSIS-TCA-GLYOX-BYPASS	-4.270167029935687	down	False
STRG.11836		ns	PWY-5484	-3.0234866016901507	down	False
STRG.11836		ns	ANAEROFRUCAT-PWY	-2.322321630492529	down	False
STRG.11836		ns	SUCSYN-PWY	-3.263324873925273	down	False
STRG.11836		ns	PWY-1042	-1.7418322324436826	down	False
STRG.11836		ns	PWY-5464	-5.178373282028669	down	False
STRG.11836		ns	PWY66-399	-2.3196135372829536	down	False
STRG.11836		ns	CALVIN-PWY	-2.430594817608508	down	False
STRG.11836		ns	ANAGLYCOLYSIS-PWY	-3.1670119656635425	down	False
STRG.11836		ns	PWY-8178	-4.176267740607627	down	False
STRG.11836		ns	PHOTOALL-PWY	-2.7155320260941025	down	False
STRG.7233		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.7233		ns	PWY-7211	-1.1232462970148027	down	False
STRG.7233		ns	PWY-7400	-4.458122579762445	down	False
STRG.7233		ns	PWY0-162	-1.3504167392326318	down	False
STRG.7233		ns	PWY-5154	-3.4227936302300073	down	False
STRG.7233		ns	PWY-7790	-2.329156582166959	down	False
STRG.7233		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.7233		ns	PWY-7791	-2.329156582166959	down	False
STRG.7233		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.7233		ns	PWY-5686	-1.5161978720363338	down	False
STRG.4979		ns	PWY-7117	-2.843116007170892	down	False
STRG.4979		ns	PWY-5913	-2.0003857317506735	down	False
STRG.4979		ns	P23-PWY	-1.9574821888362621	down	False
STRG.4979		ns	PWY-6549	-0.43056607904399113	ns	False
STRG.4979		ns	FERMENTATION-PWY	-1.0575378681247913	down	False
STRG.4979		ns	PWY-241	1.509328207353572	up	False
STRG.859		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.859		ns	PWY-7211	-1.1232462970148027	down	False
STRG.859		ns	PWY-7400	-4.458122579762445	down	False
STRG.859		ns	PWY0-162	-1.3504167392326318	down	False
STRG.859		ns	PWY-5154	-3.4227936302300073	down	False
STRG.859		ns	PWY-7790	-2.329156582166959	down	False
STRG.859		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.859		ns	PWY-7791	-2.329156582166959	down	False
STRG.859		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.859		ns	PWY-5686	-1.5161978720363338	down	False
STRG.10421		ns	PWY-7511	-3.0978523426914886	down	False
STRG.208		ns	GLYCOLYSIS-E-D	-3.4304023205823846	down	False
STRG.208		ns	P185-PWY	-4.068045978179151	down	False
STRG.208		ns	GLUCONEO-PWY	-1.761874118550172	down	False
STRG.208		ns	GLYCOLYSIS	-2.979632622393318	down	False
STRG.208		ns	PWY-7218	-1.6683297705978308	down	False
STRG.208		ns	GLYCOLYSIS-TCA-GLYOX-BYPASS	-4.270167029935687	down	False
STRG.208		ns	PWY-5484	-3.0234866016901507	down	False
STRG.208		ns	ANAEROFRUCAT-PWY	-2.322321630492529	down	False
STRG.208		ns	SUCSYN-PWY	-3.263324873925273	down	False
STRG.208		ns	PWY-1042	-1.7418322324436826	down	False
STRG.208		ns	PWY-5464	-5.178373282028669	down	False
STRG.208		ns	PWY66-399	-2.3196135372829536	down	False
STRG.208		ns	CALVIN-PWY	-2.430594817608508	down	False
STRG.208		ns	ANAGLYCOLYSIS-PWY	-3.1670119656635425	down	False
STRG.208		ns	PWY-8178	-4.176267740607627	down	False
STRG.208		ns	PHOTOALL-PWY	-2.7155320260941025	down	False
STRG.1487		ns	PWY0-1586	-3.448045504129271	down	False
STRG.8460		ns	PWY-6125	-0.7376432860108826	down	False
STRG.8460		ns	URSIN-PWY	-1.7442299580160947	down	False
STRG.8460		ns	PWY66-409	-4.442841110837537	down	False
STRG.8460		ns	PWY-5695	-2.1402260305773084	down	False
STRG.8460		ns	PWY-7228	0.10309558357469097	ns	False
STRG.8460		ns	PWY-841	-4.4804710005149975	down	False
STRG.8460		ns	PWY-7221	-0.08448459185594867	ns	False
STRG.8460		ns	PWY-6596	-1.3646055347022734	down	False
STRG.8460		ns	PWY-6353	-3.581581467030149	down	False
STRG.4256		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.1986		ns	PWY0-1586	-3.448045504129271	down	False
STRG.1361		ns	PWY-6922	-2.274341560336191	down	False
STRG.1361		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.1361		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.2301		ns	PWY0-1586	-3.448045504129271	down	False
STRG.7233		ns	GLYCOLYSIS-E-D	-3.4304023205823846	down	False
STRG.7233		ns	P185-PWY	-4.068045978179151	down	False
STRG.7233		ns	GLUCONEO-PWY	-1.761874118550172	down	False
STRG.7233		ns	GLYCOLYSIS	-2.979632622393318	down	False
STRG.7233		ns	PWY-7218	-1.6683297705978308	down	False
STRG.7233		ns	GLYCOLYSIS-TCA-GLYOX-BYPASS	-4.270167029935687	down	False
STRG.7233		ns	PWY-5484	-3.0234866016901507	down	False
STRG.7233		ns	ANAEROFRUCAT-PWY	-2.322321630492529	down	False
STRG.7233		ns	SUCSYN-PWY	-3.263324873925273	down	False
STRG.7233		ns	PWY-1042	-1.7418322324436826	down	False
STRG.7233		ns	PWY-5464	-5.178373282028669	down	False
STRG.7233		ns	PWY66-399	-2.3196135372829536	down	False
STRG.7233		ns	CALVIN-PWY	-2.430594817608508	down	False
STRG.7233		ns	ANAGLYCOLYSIS-PWY	-3.1670119656635425	down	False
STRG.7233		ns	PWY-8178	-4.176267740607627	down	False
STRG.7233		ns	PHOTOALL-PWY	-2.7155320260941025	down	False
STRG.8762		ns	PWY-7117	-2.843116007170892	down	False
STRG.8762		ns	PWY-5913	-2.0003857317506735	down	False
STRG.8762		ns	P23-PWY	-1.9574821888362621	down	False
STRG.8762		ns	PWY-6549	-0.43056607904399113	ns	False
STRG.8762		ns	FERMENTATION-PWY	-1.0575378681247913	down	False
STRG.8762		ns	PWY-241	1.509328207353572	up	False
STRG.2301		ns	PWY-3841	-1.4161721427631824	down	False
STRG.2301		ns	SER-GLYSYN-PWY	-0.6140742515791251	down	False
STRG.2301		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.2301		ns	PWY-181	-3.69159046935827	down	False
STRG.2301		ns	PWY-2201	-2.1978745626862617	down	False
STRG.1695		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.1481		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.4811		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.4811		ns	PWY-7211	-1.1232462970148027	down	False
STRG.4811		ns	PWY-7400	-4.458122579762445	down	False
STRG.4811		ns	PWY0-162	-1.3504167392326318	down	False
STRG.4811		ns	PWY-5154	-3.4227936302300073	down	False
STRG.4811		ns	PWY-7790	-2.329156582166959	down	False
STRG.4811		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.4811		ns	PWY-7791	-2.329156582166959	down	False
STRG.4811		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.4811		ns	PWY-5686	-1.5161978720363338	down	False
STRG.2301		ns	PWY-6922	-2.274341560336191	down	False
STRG.2301		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.2301		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.4672		ns	PWY-2221	-2.052829915478932	down	False
STRG.4672		ns	PWY66-389	-0.10275092451381203	ns	False
STRG.4672		ns	PWY-7431	-2.6277306559979783	down	False
STRG.4672		ns	PWY-6313	-3.0393610030787848	down	False
